file_type,creation_date,file_path,last_modified_date,triplet_source_id,file_name,page_label,file_size,last_ingested_at,was_ingested_by_sbom,last_ingested_by_sbom_at,~id,~from,~to,~label
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921672111423490,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libblkid,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921676406390786,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_ncurses,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921680701358082,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_glibc,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921684996325378,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_wsgiref,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921504607698947,Component_component_library_netty-codec,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921551852339203,Component_component_library_netty-handler-proxy,Reference_reference_,REFERS_TO
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921560442273795,Vulnerability_vulnerability_cve-2024-20919,Component_component_library_openjdk11-jre-headless,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,84d3d0a6-3b44-4732-8e17-aa1d7a945f00,Software Transparency in SaaS Environments.pdf,16,764130.0,,,,neptune_reserved_1_1152921581917110275,493d1098-f88c-437e-9251-cfe51011933c0,a0ffbcee-908f-42fc-92de-8fb451f3c6070,Assesses
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921599096979459,Component_component_library_commons-beanutils,Reference_reference_,REFERS_TO
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921603391946755,Component_component_library_openjdk11-jdk,Component_component_library_openjdk11-jre-headless,DEPENDS_ON
,,,,,,,,,,,neptune_reserved_1_1152921633456717827,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,95dafd5a-3310-4138-99a5-c3e2cc102d000,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,84d3d0a6-3b44-4732-8e17-aa1d7a945f00,Software Transparency in SaaS Environments.pdf,16,764130.0,,,,neptune_reserved_1_1152921667816456195,9a60f678-adf5-43a0-a005-f7a886ddb5560,13f3abd6-2141-4379-9186-c6b5c9dc83a90,Re-evaluates
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921684996325379,Component_component_library_snakeyaml,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921693586259971,Component_component_library_hppc,Reference_reference_,REFERS_TO
,,,,,,,,,,,neptune_reserved_1_1152921710766129155,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,85bd41ce-6ae8-4aaa-b454-55258826ad3c0,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921719356063747,Vulnerability_vulnerability_cve-2023-6237,Component_component_library_libcrypto3,AFFECTS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921732240965635,Component_component_library_netty-transport-classes-epoll,Reference_reference_,REFERS_TO
,,,,,,,,,,,neptune_reserved_1_1152921740830900227,b4e86811-b72b-43d4-8269-65d94c412cc30,8a30a8e1-afae-4a0d-ae1d-f91f0d25820a0,MENTIONS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921745125867523,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_rpm-build-libs,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921749420834819,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libunistring,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921758010769411,Component_component_library_jbcrypt,Reference_reference_,REFERS_TO
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921762305736707,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_tzdata,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921766600704003,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libselinux,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921779485605891,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_p11-kit-trust,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921788075540483,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libtasn1,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921792370507779,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_python-pycurl,DESCRIBES
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921504607698948,Component_component_library_yum,License_license_gplv2+,LICENSED_BY
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921551852339204,Vulnerability_vulnerability_cve-2024-20919,Component_component_library_openjdk11-jmods,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921556147306500,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,7e955554-166b-4b33-a535-983a56870ebe0,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921581917110276,Component_component_library_openjdk11-jdk,Component_component_library_openjdk11-jmods,DEPENDS_ON
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921586212077572,Component_component_library_openjdk11-jdk,License_license_gpl-2.0-with-classpath-exception,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921629161750532,Vulnerability_vulnerability_alas-2022-1801,Component_component_library_openssl-libs,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921637751685124,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,6608484f-3839-406d-87ee-4548341e31210,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921650636587012,ec5ea341-29d4-4c18-a29d-2a8117d8c7e20,6608484f-3839-406d-87ee-4548341e31210,MENTIONS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921663521488900,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_cyrus-sasl-lib,DESCRIBES
,,,,,,,,,,,neptune_reserved_1_1152921667816456196,b4e86811-b72b-43d4-8269-65d94c412cc30,19399839-1137-48e7-9446-03b5b19f5cc60,MENTIONS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921672111423492,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_nss,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921676406390788,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_amazon-linux-extras,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921680701358084,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_chkconfig,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921684996325380,Component_component_library_libc-utils,Reference_reference_https://alpinelinux.org,REFERS_TO
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921689291292676,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libassuan,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921697881227268,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_basesystem,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921702176194564,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_shared-mime-info,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921710766129156,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_openssl-libs,DESCRIBES
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921526082535429,Vulnerability_vulnerability_cve-2019-10160,Component_component_application_python,AFFECTS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921564737241093,Component_component_library_libgcc,License_license_gplv3+ and gplv3+ with exceptions and gplv2+ with exceptions and lgplv2+ and bsd,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921629161750533,Vulnerability_vulnerability_alasselinux-ng-2023-001,Component_component_library_libsepol,AFFECTS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921684996325381,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_glib2,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921693586259973,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libsepol,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921697881227269,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libverto,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921702176194565,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_application_python,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921715061096453,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libattr,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921719356063749,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_gpg-pubkey,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921723651031045,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_pinentry,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921727945998341,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_cpio,DESCRIBES
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,bfaba4d2-d51d-482a-b91f-3c5acb78647f,Software Transparency in SaaS Environments.pdf,5,764130.0,,,,neptune_reserved_1_1152921508902666246,8ad2f7f7-e3be-447d-a2a6-bbb81fc25e120,cda5eac7-6672-4fcc-9665-27c8a5ce393a0,Is creator of
,,,,,,,,,,,neptune_reserved_1_1152921526082535430,b4e86811-b72b-43d4-8269-65d94c412cc30,b56b0943-29f2-4509-9bcb-895fa0a97e0c0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921530377502726,3f745931-7206-4808-a06a-18480153f1ab0,ac039cff-a773-4a4e-875b-6ae41f4ecd6c0,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,6d39bcf9-a09e-4902-940c-9368fc53d415,Software Transparency in SaaS Environments.pdf,15,764130.0,,,,neptune_reserved_1_1152921551852339206,493d1098-f88c-437e-9251-cfe51011933c0,c38082ab-0cbd-424b-be14-9e6b3d6f0c860,Maintains
,,,,,,,,1718294043.771884,True,1718294043.771884,neptune_reserved_1_1152921594802012166,Component_component_library_jansi-osx,"License_license_the apache software license, version 2.0",LICENSED_BY
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921603391946758,Component_component_library_libnghttp2,License_license_mit,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921607686914054,Vulnerability_vulnerability_alas-2023-1927,Component_component_library_vim-minimal,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921611981881350,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,591ed74e-4ea9-44eb-a9c5-baf9ef92d9960,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921616276848646,ec5ea341-29d4-4c18-a29d-2a8117d8c7e20,55d3d004-cb9a-4b1f-8914-dae365e5af420,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921620571815942,ec5ea341-29d4-4c18-a29d-2a8117d8c7e20,f7e75d42-82ac-4df0-ae7e-20aa73f7fc040,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,f9ca15b2-55b8-4609-8997-602a3745948d,Software Transparency in SaaS Environments.pdf,19,764130.0,,,,neptune_reserved_1_1152921624866783238,493d1098-f88c-437e-9251-cfe51011933c0,f92c187a-0b72-4853-b974-68be1170a4580,Controls access to
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,84d3d0a6-3b44-4732-8e17-aa1d7a945f00,Software Transparency in SaaS Environments.pdf,16,764130.0,,,,neptune_reserved_1_1152921633456717830,9a60f678-adf5-43a0-a005-f7a886ddb5560,1be3044e-7645-42e4-8c52-7a8269cef6740,Uses
,,,,,,,,,,,neptune_reserved_1_1152921642046652422,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,e413da75-5882-464f-99b5-298bd38dc3c40,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921676406390790,Vulnerability_vulnerability_alas-2023-2085,Component_component_library_vim-minimal,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921680701358086,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,57c34dae-62c8-4b08-bbcf-c21a52a9382c0,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,c82d1a79-8d1d-48a8-83d6-59d931276466,Software Transparency in SaaS Environments.pdf,20,764130.0,,,,neptune_reserved_1_1152921693586259974,9a60f678-adf5-43a0-a005-f7a886ddb5560,1be3044e-7645-42e4-8c52-7a8269cef6740,Receives information on
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,c82d1a79-8d1d-48a8-83d6-59d931276466,Software Transparency in SaaS Environments.pdf,20,764130.0,,,,neptune_reserved_1_1152921702176194566,493d1098-f88c-437e-9251-cfe51011933c0,1be3044e-7645-42e4-8c52-7a8269cef6740,Is using
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921719356063750,Component_component_library_jackson-databind,"License_license_the apache software license, version 2.0",LICENSED_BY
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921753715802118,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_iniparse,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921758010769414,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libxml2,DESCRIBES
,,,,,,,,,,,neptune_reserved_1_1152921766600704006,b4e86811-b72b-43d4-8269-65d94c412cc30,8db4529e-3bcc-4311-b009-23bab4f2cf7f0,MENTIONS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921770895671302,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libidn2,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921775190638598,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libgcrypt,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921779485605894,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_pycurl,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921783780573190,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_popt,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921788075540486,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_vim-minimal,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921796665475078,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_lua,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921800960442374,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libmount,DESCRIBES
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,ab61f21b-7e2a-4342-b131-67c9063774e8,Software Transparency in SaaS Environments.pdf,17,764130.0,,,,neptune_reserved_1_1152921513197633543,493d1098-f88c-437e-9251-cfe51011933c0,50d607f8-4f8f-4f73-abd9-047cd4e329980,Operates
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,ab61f21b-7e2a-4342-b131-67c9063774e8,Software Transparency in SaaS Environments.pdf,17,764130.0,,,,neptune_reserved_1_1152921564737241095,8ad2f7f7-e3be-447d-a2a6-bbb81fc25e120,50d607f8-4f8f-4f73-abd9-047cd4e329980,Creates
,,,,,,,,,,,neptune_reserved_1_1152921659226521607,ec5ea341-29d4-4c18-a29d-2a8117d8c7e20,45453864-19a2-4cb9-aca3-5acbc26571590,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921680701358087,ec5ea341-29d4-4c18-a29d-2a8117d8c7e20,3b8848af-4b15-4225-b0bd-69fd428424e20,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921684996325383,3f745931-7206-4808-a06a-18480153f1ab0,87e74aa8-f478-4be8-8051-da881b4f21c90,MENTIONS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921723651031047,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libffi,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921727945998343,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_bzip2-libs,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921736535932935,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_nspr,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921740830900231,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_yum-plugin-ovl,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921745125867527,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_pcre,DESCRIBES
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,2a958209-7302-47bc-af2c-eba8d925a93a,Software Transparency in SaaS Environments.pdf,8,764130.0,,,,neptune_reserved_1_1152921517492600840,d150f4e2-1393-4cf1-9236-51e67a54f26d0,105e936e-e4c6-45e7-992a-7d9955426bf00,Should request
,,,,,,,,,,,neptune_reserved_1_1152921564737241096,3f745931-7206-4808-a06a-18480153f1ab0,9063eeb5-13d9-4fd9-b371-6dd9fd71ea570,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921569032208392,3f745931-7206-4808-a06a-18480153f1ab0,105e936e-e4c6-45e7-992a-7d9955426bf00,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921581917110280,Vulnerability_vulnerability_alas-2023-2070,Component_component_library_libcurl,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,ab61f21b-7e2a-4342-b131-67c9063774e8,Software Transparency in SaaS Environments.pdf,17,764130.0,,,,neptune_reserved_1_1152921599096979464,8ad2f7f7-e3be-447d-a2a6-bbb81fc25e120,8afe82b6-d276-4959-a1f0-1aac67b2a4e60,Creates
,,,,,,,,,,,neptune_reserved_1_1152921616276848648,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,a52bba67-2811-4b21-9c15-96bfaf58f0a30,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921624866783240,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,105e936e-e4c6-45e7-992a-7d9955426bf00,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921629161750536,b4e86811-b72b-43d4-8269-65d94c412cc30,12b783a4-7c64-41c3-a89d-712c54bc305b0,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,98be1ad0-2154-47f4-b7aa-f264c2e6d436,Software Transparency in SaaS Environments.pdf,6,764130.0,,,,neptune_reserved_1_1152921672111423496,d150f4e2-1393-4cf1-9236-51e67a54f26d0,ccd27eee-5523-45ac-a22e-4600c29c1e9b0,Responsible for ensuring
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,bfaba4d2-d51d-482a-b91f-3c5acb78647f,Software Transparency in SaaS Environments.pdf,5,764130.0,,,,neptune_reserved_1_1152921676406390792,493d1098-f88c-437e-9251-cfe51011933c0,be3cdc3c-0c01-406e-8113-c15f176ccbac0,Managing
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921689291292680,Vulnerability_vulnerability_alas-2020-1471,Component_component_library_python-libs,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921702176194568,b4e86811-b72b-43d4-8269-65d94c412cc30,c9f522b1-3a60-4de8-8003-5ed45d4af5560,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,c82d1a79-8d1d-48a8-83d6-59d931276466,Software Transparency in SaaS Environments.pdf,20,764130.0,,,,neptune_reserved_1_1152921715061096456,493d1098-f88c-437e-9251-cfe51011933c0,be3cdc3c-0c01-406e-8113-c15f176ccbac0,Is managing
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,89b8a079-4a82-4fc2-96c5-5cff7fc7dc3c,SBOM Sharing Primer.pdf,10,897107.0,,,,neptune_reserved_1_1152921749420834824,aa9e9613-08d5-4e66-a7ba-9593a1b864db0,105e936e-e4c6-45e7-992a-7d9955426bf00,Able to access and download
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921758010769416,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_expat,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921762305736712,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libcurl,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921766600704008,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_libcom_err,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921770895671304,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_yum-metadata-parser,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921775190638600,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_readline,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921783780573192,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_glibc-minimal-langpack,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921788075540488,Document_document_urn:uuid:895447d8-6d61-42ea-b763-94eb1ec75cb0,Component_component_library_python-libs,DESCRIBES
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,6d39bcf9-a09e-4902-940c-9368fc53d415,Software Transparency in SaaS Environments.pdf,15,764130.0,,,,neptune_reserved_1_1152921508902666249,493d1098-f88c-437e-9251-cfe51011933c0,b7fdb4a1-ffa5-4ada-8347-67b0ce30e7250,Mitigates
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,cf023f66-1c24-490f-8866-9fd4cfbb17de,SBOM Sharing Primer.pdf,16,897107.0,,,,neptune_reserved_1_1152921513197633545,da74612f-49db-4192-8fe8-69a4697643b50,a0e86f71-9fc4-4177-81f9-ff420e285fb20,Depend on
,,,,,,,,,,,neptune_reserved_1_1152921517492600841,3f745931-7206-4808-a06a-18480153f1ab0,9a8993fd-7a30-40c4-960f-ec8ac626d5080,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921521787568137,3f745931-7206-4808-a06a-18480153f1ab0,fe5b1921-855f-4705-8837-bc2c8757155d0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921564737241097,3f745931-7206-4808-a06a-18480153f1ab0,5ceb945a-0326-4aef-a63e-0c5b21f1eae50,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921624866783241,6dbab28b-e49a-4db4-90c5-91ac2c47e74c0,2983efcf-1edc-45d3-8dab-948a01c789df0,MENTIONS
